anime_id,name,genre,type,episodes,rating_x,members,user_id,rating_y
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590,27364,10
1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708,27364,-1
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723,27364,7
12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,11907,27364,8
287,Grappler Baki (TV),"Shounen, Sports",TV,24,7.41,23220,27364,-1
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"Comedy, School, Shoujo",Special,1,7.41,41241,27364,8
147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379,27364,7
16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131,27364,-1
3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837,27364,10
2926,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,115075,27364,8
272,Noir,"Action, Drama, Mystery",TV,26,7.41,66036,27364,7
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,32696,27364,-1
10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977,27364,7
2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,11411,27364,-1
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760,27364,7
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242,27364,7
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758,27364,-1
5356,Canaan,"Action, Seinen",TV,13,7.4,123217,27364,-1
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882,27364,-1
99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924,27364,7
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450,27364,-1
12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",TV,13,7.4,99788,27364,7
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,20660,27364,9
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887,27364,6
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554,27364,-1
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713,27364,8
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719,27364,8
3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,286826,27364,7
935,Witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,64697,27364,-1
713,Air Movie,"Drama, Romance, Supernatural",Movie,1,7.39,44179,27364,7
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,7.39,136751,27364,10
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845,27364,-1
6512,Nyan Koi!,"Comedy, Harem, Romance",TV,12,7.39,142264,27364,7
1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862,27364,7
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573,27364,8
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,16046,27364,6
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870,27364,7
306,Abenobashi Mahou☆Shoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,47752,27364,-1
11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310,27364,10
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418,27364,-1
6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557,27364,7
5675,Basquash!,"Ecchi, Mecha, Shounen, Sports",TV,26,7.38,30323,27364,-1
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.38,1139,27364,-1
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921,27364,8
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,7.38,145982,27364,8
10884,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life",TV,12,7.38,22358,27364,7
4581,Shikabane Hime: Aka,"Action, Horror, Martial Arts",TV,13,7.38,71502,27364,-1
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",TV,25,7.38,36187,27364,-1
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,9559,27364,6
1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47,7.37,13927,27364,7
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",TV,13,7.37,20581,27364,7
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268,27364,8
381,Fushigi Yuugi OVA 2,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,6,7.37,13508,27364,-1
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,2574,27364,6
655,Galaxy Angel 4,"Comedy, Sci-Fi",TV,13,7.37,5046,27364,6
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548,27364,10
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Special,6,7.37,18288,27364,-1
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439,27364,7
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642,27364,-1
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564,27364,-1
8857,Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life",OVA,1,7.37,37342,27364,7
4028,Slayers Revolution,"Adventure, Comedy, Fantasy",TV,13,7.37,23679,27364,7
1965,Sola,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.37,71172,27364,-1
8934,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen",TV,25,7.37,66084,27364,-1
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.36,151928,27364,8
3087,Cencoroll,"Action, Sci-Fi",Movie,1,7.36,56370,27364,-1
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"Horror, Mystery, Psychological, Thriller",OVA,1,7.36,33381,27364,-1
14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,52569,27364,-1
16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,108174,27364,-1
15379,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,123691,27364,9
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,20883,27364,-1
190,Love Hina Again,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,7.36,61154,27364,7
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,28222,27364,8
8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,129672,27364,9
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400,27364,-1
16868,Sukitte Ii na yo.: Dareka ga,"Romance, School, Shoujo",OVA,1,7.36,27802,27364,-1
7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,64905,27364,-1
17901,All Alone With You,"Fantasy, Music",Music,1,7.35,7612,27364,8
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,30342,27364,-1
2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,7.35,36623,27364,8
1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506,27364,8
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,126914,27364,7
3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,69683,27364,-1
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,66236,27364,10
3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",TV,12,7.35,80820,27364,8
195,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,7.35,99558,27364,8
25647,Sabagebu! Specials,"Action, Comedy, Military, Shoujo",Special,6,7.35,9065,27364,-1
13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,7.35,51997,27364,8
24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen",Special,4,7.35,4258,27364,-1
390,Suzuka,"Drama, Romance, Sports",TV,26,7.35,64161,27364,-1
21881,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance",TV,24,7.35,537892,27364,-1
16417,Tamako Market,"Comedy, Slice of Life",TV,12,7.35,128529,27364,-1
30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy",TV,25,7.35,55851,27364,-1
8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",TV,12,7.34,84779,27364,8
376,Elfen Lied Special,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,1,7.34,116129,27364,7
4550,Hyakko,"Comedy, School, Slice of Life",TV,13,7.34,33112,27364,-1
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,7.34,144370,27364,-1
18391,Mini Van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,836,27364,-1
1303,The Animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,42831,27364,-1
3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,237563,27364,7
4896,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural",TV,26,7.34,126865,27364,-1
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,7.33,37925,27364,-1
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,2,7.33,14158,27364,-1
9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,7.33,149497,27364,7
893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,26104,27364,8
24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,91049,27364,-1
469,Karin,"Comedy, Romance, School, Shounen, Vampire",TV,24,7.33,106142,27364,8
11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen",OVA,2,7.33,25799,27364,-1
5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,125614,27364,-1
837,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,7.33,22431,27364,7
22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,7.33,76880,27364,-1
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",TV,11,7.33,101326,27364,-1
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.33,34305,27364,8
100,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,7.33,37394,27364,5
180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.33,53360,27364,8
3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1,7.32,22537,27364,7
13939,Accel World EX,"Action, Game, Romance, School, Sci-Fi",OVA,2,7.32,61198,27364,9
15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962,27364,-1
15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,60139,27364,8
11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic",TV,13,7.32,55277,27364,10
2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",TV,26,7.32,31874,27364,-1
32071,Gantz:O,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Seinen, Supernatural",Movie,1,7.34,8569,27364,-1
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,7.32,46415,27364,8
16774,Inferno Cop,"Action, Police",ONA,13,7.32,37500,27364,8
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,64307,27364,-1
52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,26,7.32,39758,27364,-1
4195,Kodomo no Jikan: Ni Gakki,"Comedy, Ecchi, School",OVA,3,7.32,20256,27364,8
6163,Kuroshitsuji Recap,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.32,20616,27364,7
3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",OVA,1,7.32,21824,27364,7
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Mystery, Romance, Seinen",OVA,1,7.32,17967,27364,7
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,7.32,156116,27364,9
9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",TV,25,7.32,64958,27364,-1
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.32,42389,27364,6
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7289,27364,7
866,Slayers Premium,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.32,13008,27364,7
16668,Kakumeiki Valvrave,"Action, Mecha, Space",TV,12,7.31,96718,27364,-1
274,Kiddy Grade,"Action, Ecchi, Mecha, Sci-Fi, Super Power",TV,24,7.31,30766,27364,8
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1,7.31,40858,27364,7
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13,7.31,58051,27364,7
79,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,24,7.31,158772,27364,8
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",TV,26,7.31,50455,27364,-1
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",TV,14,7.31,43632,27364,-1
201,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",OVA,6,7.31,13970,27364,7
3322,Wagaya no Oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",TV,24,7.31,23132,27364,-1
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,2578,27364,7
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.3,38498,27364,8
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.3,91552,27364,-1
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.3,22991,27364,7
277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.3,21393,27364,7
1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.3,20105,27364,8
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.3,77284,27364,7
1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",Special,1,7.3,16654,27364,-1
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.3,21125,27364,9
34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945,27364,-1
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power",TV,12,7.3,11941,27364,6
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.3,5223,27364,8
21437,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,7.29,44006,27364,-1
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.29,1640,27364,-1
5216,D.C.if: Da Capo if,"Drama, Harem, Magic, Romance",OVA,2,7.29,11482,27364,6
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449,27364,-1
652,Galaxy Angel Z,"Comedy, Sci-Fi",TV,9,7.29,6616,27364,6
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240,27364,-1
26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460,27364,-1
1556,Kikoushi Enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902,27364,-1
5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,7.29,72750,27364,-1
10456,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977,27364,10
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656,27364,7
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,12,7.29,45161,27364,8
1362,Street Fighter II: The Movie,"Action, Martial Arts, Shounen",Movie,1,7.29,15421,27364,-1
3593,Utawarerumono OVA,"Action, Comedy, Fantasy",OVA,3,7.29,13738,27364,8
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,27364,-1
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243,27364,7
1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626,27364,-1
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,7.28,23592,27364,-1
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228,27364,-1
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,27364,-1
20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402,27364,-1
189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627,27364,8
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612,27364,-1
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"Comedy, Romance, Slice of Life",Special,1,7.28,22414,27364,8
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234,27364,8
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,27364,8
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280,27364,-1
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,27364,8
650,Gunsmith Cats,"Action, Comedy, Police, Seinen",OVA,3,7.27,15176,27364,9
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828,27364,-1
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,27364,8
10152,Kimi ni Todoke 2nd Season: Kataomoi,"Romance, Shoujo",Special,1,7.27,35243,27364,8
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,27364,8
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233,27364,7
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837,27364,-1
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615,27364,-1
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479,27364,-1
380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863,27364,-1
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,27364,9
3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975,27364,8
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973,27364,6
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,27364,-1
631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945,27364,7
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787,27364,-1
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434,27364,-1
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,27364,7
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965,27364,10
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,27364,-1
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,27364,7
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,27364,-1
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,27364,10
30014,Momokuri,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147,27364,-1
1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554,27364,8
3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488,27364,-1
19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",Special,2,7.24,25383,27364,-1
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,27364,8
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.25,18991,27364,8
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,27364,10
7059,Black★Rock Shooter (OVA),"Action, Drama, School, Slice of Life",OVA,1,7.24,130665,27364,7
12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",OVA,1,7.24,14079,27364,8
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,27364,8
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,27364,6
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,27364,-1
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,27364,7
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245,27364,8
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,27364,8
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.23,1125,27364,-1
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429,27364,-1
13561,Guilty Crown: 4-koma Gekijou,Comedy,Special,11,7.23,13053,27364,-1
3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376,27364,7
9055,Tamayura,"Comedy, Drama, Slice of Life",OVA,4,7.23,23883,27364,-1
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",Movie,1,7.23,14420,27364,-1
